242,"Cosa sono, e quali sono, i goals in Maven?",Un goal è una singola funzione che può essere eseguita sul progetto. I tipi di goal di forniti di default sono:     • clean: che permette di cancellare i compilati dal progetto;     • compile: che permette di compilare i file sorgenti;     • deploy: che permette di depositare il pacchetto generato nel repository remoto;     • install: che permette di depositare il pacchetto generato nel repository locale;     • site: che permette di generare la documentazione del progetto;     • archetype: che permette di generare la struttura di un progetto a partire da un template. 
243,JPA sfrutta Hibernate o Hibernate sfrutta JPA?,"Hibernate utilizza JPA, dato che lo implementa."
244,Scrivere un programma che riconosca un numero palindromo,"public static boolean verifica(int r) {
		 
		// verificare
		boolean res = false;
		String tmp = Integer.toString(r);
		int contaL = tmp.length();

		for (int i = 0; i < tmp.length(); i++) {
			char d = tmp.charAt(i);
			if (i >= contaL)
				break;
			if (d == tmp.charAt(contaL - 1)) {
				contaL--;
				res = true;
			} else {
				res = false;
				break;
			}
		}
		System.out.println(res);
		return res;
	}

	
	public static void main(String[] args) {
		verifica(1251);
	}"
245,Cos’è un MOM?,"Di solito le comunicazioni fra i componenti di un’applicazione sono sincrone, ossia l’oggetto che effettua la chiamata e l’oggetto che viene invocato devono essere entrambi presenti affinché la comunicazione possa avvenire, ossia devono essere sincronizzati tra di loro. Quindi colui che invoca resterà in attesa di una qualche risposta. Un message-oriented middleware (MOM) è un software che consente a due componenti di comunicare in maniera asincrona. Quindi colui che invoca, farà la sua invocazione e procederà senza aspettare la risposta.  Java Messaging Service (JMS) fornisce uno standard di accesso ai MOM che costituisce un’alternativa all’utilizzo di API proprietarie; ad eccezione di Microsoft Message Queuing, la maggior parte dei prodotti MOM infatti supporta JMS."
246,Fai un semplice esempio in cui è indicato l'uso di MDB?,Un esempio può essere l'invio dell'email è un esempio classico: il client (ad es. un session bean) invia una mail al server di posta (il nostro MDB) e prosegue con altre attività (comunicazione asincrona). L'invio della mail passa in carico al server che provvederà a consegnare la mail al destinatario.
247,Quali tipi di transazioni sono previsti dalla specifica EJB?,Ci sono due tipi di transazioni gestite dal container:     • Container managed (gestite dal container)      • Bean managed (gestite programmaticamente all'interno del bean).
248,Cos’è un database?,"Un database, anche detto base di dati, è un sistema in cui vengono memorizzati delle informazioni. I sistemi per la gestione dei database sono detti DBMS (DataBase Management System). Un database è strettamente legato alla definizione di modello dei dati. Un modello dei dati è un insieme di concetti utilizzati per organizzare una base di dati e descriverne la struttura.  Il modello attualmente più utilizzato è il Modello Relazionale. Esso è basato sul suddividere i dati in “relazioni”, ossia in tabelle a loro volta costituite da righe e colonne.  I sistemi di gestione di basi di dati relazionali sono detti RDBMS."
249,Differenza tra spring e JEE,JEE (dall'inglese Java 2 Enterprise Edition) è la versione enterprise della piattaforma java. E’ costituita da un insieme di specifiche che definiscono le caratteristiche e le interfacce di un insieme di tecnologie pensate per la realizzazione di applicazioni di tipo enterprise. Le tecnologie più famose sono gli ejb. Spring è un framework (composto da tantissimi moduli) sviluppato nel 2004. La motivazione alla base del framework Spring era fornire una alternativa alle complessità intrinseche di JEE e degli Enterprise Java Beans. Il nome stesso sta ad indicare la primavera dopo il buio di JEE.  
250,che cos’è “una specifica”?,Con il termine specifica si intende un requisito che il prodotto deve soddisfare. Ad esempio le specifiche JPA indicano una serie di requisiti che chiunque voglia creare un framework JPA-compliance deve soddisfare.
251,Che cos’è un container?,"Un'applicazione J2EE è formata da componenti, ovvero unità di software indipendenti (esempi di componenti sono: Java Servlet, JavaServer Pages™ ed Enterprise JavaBeans™). Queste componenti per essere eseguiti necessitano di un contaneir. Il container è una entità logica, all’interno di un server J2EE, che fornisce un ambiente di esecuzione per questi componenti. Esso fornisce i seguenti principali servizi alle componenti caricate e attive sul server:     • Gestione delle transazioni     • Gestione della sicurezza     • Gestione della persistenza dei dati     • Gestisce il ciclo di vita delle componenti  "
252,Cos’è un Plugin Maven?,Con il termine plug-in si intende dei goal riutilizzabili in tutti i progetti. Maven fornisce una grande quantità di plug-in già pronti all’uso ma esiste anche la possibilità di crearne dei propri.
253,Qual è il modo per rendere una classe Singleton thread-safe?,In Java ci sono molte opzioni per implementare un Singleton thread-safe. Il più utilizzato è rendere il metodo synchronized. ( vedi più avanti “Cos’è il pattern Singleton”
254,"In una HashMap, si può usare un tipo primitivo?","No, i tipi primitivi non possono essere usati nelle collections ma possiamo i wrapper corrispondenti."
